"user_id","game_name","payment_month","total_revenue","age","language","previous_paid_month","next_paid_month","next_calendar_month","prev_calendar_month","previous_revenue","future_revenue","new_mrr","new_paid_users","paid_users","expansion_mrr","contraction_mrr","churned_revenue","churned_users","churn_month"
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-08-01 00:00:00.000 +0300,47.91,20,ru,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,40.71,23.34,0,0,1,7.20,0,0,0,
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-09-01 00:00:00.000 +0300,23.34,20,ru,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01,2022-08-01,47.91,92.10,0,0,1,0,24.57,23.34,1,2022-10-01
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-12-01 00:00:00.000 +0200,92.10,20,ru,2022-09-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,23.34,,0,0,1,0,0,92.10,1,2023-01-01
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-09-01 00:00:00.000 +0300,18.69,18,uk,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,57.39,18.69,1,1,0,0,0,0,
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-10-01 00:00:00.000 +0300,57.39,18,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,18.69,29.79,0,0,1,38.70,0,0,0,
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-11-01 00:00:00.000 +0200,29.79,18,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,57.39,,0,0,1,0,27.60,29.79,1,2022-12-01
"4oH5e29koOH9zNYW8Kwcsg==",game 3,2022-05-01 00:00:00.000 +0300,12.99,28,uk,,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,18.06,12.99,1,1,0,0,12.99,1,2022-06-01
"4oH5e29koOH9zNYW8Kwcsg==",game 3,2022-07-01 00:00:00.000 +0300,18.06,28,uk,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,12.99,12.51,0,0,1,0,0,0,0,
"4oH5e29koOH9zNYW8Kwcsg==",game 3,2022-08-01 00:00:00.000 +0300,12.51,28,uk,2022-07-01 00:00:00.000 +0300,,2022-09-01,2022-07-01,18.06,,0,0,1,0,5.55,12.51,1,2022-09-01
"4pssft0TgDfiQexjbe25lw==",game 3,2022-06-01 00:00:00.000 +0300,14.76,26,ru,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,14.43,14.76,1,1,0,0,0,0,
"4pssft0TgDfiQexjbe25lw==",game 3,2022-07-01 00:00:00.000 +0300,14.43,26,ru,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,14.76,59.40,0,0,1,0,0.33,0,0,
"4pssft0TgDfiQexjbe25lw==",game 3,2022-08-01 00:00:00.000 +0300,59.40,26,ru,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,14.43,37.80,0,0,1,44.97,0,59.40,1,2022-09-01
"4pssft0TgDfiQexjbe25lw==",game 3,2022-11-01 00:00:00.000 +0200,37.80,26,ru,2022-08-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,59.40,,0,0,1,0,0,37.80,1,2022-12-01
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-11-01 00:00:00.000 +0200,29.22,21,ru,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,28.23,29.22,1,1,0,0,0,0,
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-12-01 00:00:00.000 +0200,28.23,21,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,29.22,,0,0,1,0,0.99,28.23,1,2023-01-01
"5a/eDajN+4bJdigfI5TWoQ==",game 3,2022-07-01 00:00:00.000 +0300,12.87,17,ru,,,2022-08-01,2022-06-01,,,12.87,1,1,0,0,12.87,1,2022-08-01
"5fGaUgWk82R8c6U6A5d9pg==",game 3,2022-12-01 00:00:00.000 +0200,17.28,31,uk,,,2023-01-01,2022-11-01,,,17.28,1,1,0,0,17.28,1,2023-01-01
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,2022-08-01 00:00:00.000 +0300,47.13,27,ru,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,32.04,47.13,1,1,0,0,0,0,
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,2022-09-01 00:00:00.000 +0300,32.04,27,ru,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,47.13,,0,0,1,0,15.09,32.04,1,2022-10-01
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-10-01 00:00:00.000 +0300,19.17,24,uk,,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,102.84,19.17,1,1,0,0,19.17,1,2022-11-01
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-12-01 00:00:00.000 +0200,102.84,24,uk,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,19.17,,0,0,1,0,0,102.84,1,2023-01-01
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-05-01 00:00:00.000 +0300,22.74,19,uk,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,28.95,22.74,1,1,0,0,0,0,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-06-01 00:00:00.000 +0300,28.95,19,uk,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,22.74,118.83,0,0,1,6.21,0,0,0,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-07-01 00:00:00.000 +0300,118.83,19,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,28.95,21.87,0,0,1,89.88,0,0,0,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-08-01 00:00:00.000 +0300,21.87,19,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,118.83,41.55,0,0,1,0,96.96,0,0,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-09-01 00:00:00.000 +0300,41.55,19,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,21.87,151.68,0,0,1,19.68,0,0,0,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-10-01 00:00:00.000 +0300,151.68,19,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,41.55,95.43,0,0,1,110.13,0,0,0,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-11-01 00:00:00.000 +0200,95.43,19,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,151.68,75.81,0,0,1,0,56.25,0,0,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-12-01 00:00:00.000 +0200,75.81,19,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,95.43,,0,0,1,0,19.62,75.81,1,2023-01-01
/70HXakPPmIGA9K58CIOug==,game 3,2022-10-01 00:00:00.000 +0300,15.48,18,uk,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,12.51,15.48,1,1,0,0,0,0,
/70HXakPPmIGA9K58CIOug==,game 3,2022-11-01 00:00:00.000 +0200,12.51,18,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,15.48,,0,0,1,0,2.97,12.51,1,2022-12-01
"72brUr/DKItStlTen5pHYg==",game 3,2022-03-01 00:00:00.000 +0200,24.15,24,uk,,2022-05-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,19.92,24.15,1,1,0,0,24.15,1,2022-04-01
"72brUr/DKItStlTen5pHYg==",game 3,2022-05-01 00:00:00.000 +0300,19.92,24,uk,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,24.15,86.91,0,0,1,0,0,0,0,
"72brUr/DKItStlTen5pHYg==",game 3,2022-06-01 00:00:00.000 +0300,86.91,24,uk,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,19.92,37.11,0,0,1,66.99,0,0,0,
"72brUr/DKItStlTen5pHYg==",game 3,2022-07-01 00:00:00.000 +0300,37.11,24,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,86.91,30.63,0,0,1,0,49.80,0,0,
"72brUr/DKItStlTen5pHYg==",game 3,2022-08-01 00:00:00.000 +0300,30.63,24,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,37.11,18.3,0,0,1,0,6.48,0,0,
"72brUr/DKItStlTen5pHYg==",game 3,2022-09-01 00:00:00.000 +0300,18.3,24,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,30.63,31.98,0,0,1,0,12.33,0,0,
"72brUr/DKItStlTen5pHYg==",game 3,2022-10-01 00:00:00.000 +0300,31.98,24,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,18.3,13.56,0,0,1,13.68,0,0,0,
"72brUr/DKItStlTen5pHYg==",game 3,2022-11-01 00:00:00.000 +0200,13.56,24,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,31.98,,0,0,1,0,18.42,13.56,1,2022-12-01
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-03-01 00:00:00.000 +0200,14.1,22,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,65.97,14.1,1,1,0,0,0,0,
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-04-01 00:00:00.000 +0300,65.97,22,ru,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,14.1,58.26,0,0,1,51.87,0,0,0,
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-05-01 00:00:00.000 +0300,58.26,22,ru,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,65.97,86.85,0,0,1,0,7.71,0,0,
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-06-01 00:00:00.000 +0300,86.85,22,ru,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,58.26,49.23,0,0,1,28.59,0,0,0,
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-07-01 00:00:00.000 +0300,49.23,22,ru,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,86.85,13.8,0,0,1,0,37.62,49.23,1,2022-08-01
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-09-01 00:00:00.000 +0300,13.8,22,ru,2022-07-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,49.23,,0,0,1,0,0,13.8,1,2022-10-01
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-03-01 00:00:00.000 +0200,48.45,20,uk,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,53.49,48.45,1,1,0,0,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-04-01 00:00:00.000 +0300,53.49,20,uk,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,48.45,36.75,0,0,1,5.04,0,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-05-01 00:00:00.000 +0300,36.75,20,uk,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,53.49,97.95,0,0,1,0,16.74,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-06-01 00:00:00.000 +0300,97.95,20,uk,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,36.75,21.48,0,0,1,61.20,0,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-07-01 00:00:00.000 +0300,21.48,20,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,97.95,76.29,0,0,1,0,76.47,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-08-01 00:00:00.000 +0300,76.29,20,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,21.48,50.61,0,0,1,54.81,0,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-09-01 00:00:00.000 +0300,50.61,20,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,76.29,34.92,0,0,1,0,25.68,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-10-01 00:00:00.000 +0300,34.92,20,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,50.61,33.30,0,0,1,0,15.69,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-11-01 00:00:00.000 +0200,33.30,20,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,34.92,17.49,0,0,1,0,1.62,0,0,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-12-01 00:00:00.000 +0200,17.49,20,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,33.30,,0,0,1,0,15.81,17.49,1,2023-01-01
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-07-01 00:00:00.000 +0300,61.41,15,ru,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,32.94,61.41,1,1,0,0,0,0,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-08-01 00:00:00.000 +0300,32.94,15,ru,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,61.41,14.01,0,0,1,0,28.47,0,0,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-09-01 00:00:00.000 +0300,14.01,15,ru,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,32.94,127.08,0,0,1,0,18.93,0,0,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-10-01 00:00:00.000 +0300,127.08,15,ru,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,14.01,22.41,0,0,1,113.07,0,0,0,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-11-01 00:00:00.000 +0200,22.41,15,ru,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,127.08,27.12,0,0,1,0,104.67,0,0,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-12-01 00:00:00.000 +0200,27.12,15,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,22.41,,0,0,1,4.71,0,27.12,1,2023-01-01
"7Em69vKH6zh6HgArCzG0+w==",game 3,2022-12-01 00:00:00.000 +0200,72.18,17,ru,,,2023-01-01,2022-11-01,,,72.18,1,1,0,0,72.18,1,2023-01-01
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-03-01 00:00:00.000 +0200,158.67,23,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,114.15,158.67,1,1,0,0,0,0,
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-04-01 00:00:00.000 +0300,114.15,23,ru,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,158.67,51.18,0,0,1,0,44.52,0,0,
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-05-01 00:00:00.000 +0300,51.18,23,ru,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,114.15,12.39,0,0,1,0,62.97,0,0,
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-06-01 00:00:00.000 +0300,12.39,23,ru,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-07-01,2022-05-01,51.18,48.18,0,0,1,0,38.79,12.39,1,2022-07-01
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-08-01 00:00:00.000 +0300,48.18,23,ru,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,12.39,14.43,0,0,1,0,0,48.18,1,2022-09-01
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-11-01 00:00:00.000 +0200,14.43,23,ru,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,48.18,41.16,0,0,1,0,0,0,0,
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-12-01 00:00:00.000 +0200,41.16,23,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,14.43,,0,0,1,26.73,0,41.16,1,2023-01-01
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-05-01 00:00:00.000 +0300,32.10,17,uk,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,34.11,32.10,1,1,0,0,0,0,
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-06-01 00:00:00.000 +0300,34.11,17,uk,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,32.10,40.23,0,0,1,2.01,0,0,0,
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-07-01 00:00:00.000 +0300,40.23,17,uk,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,34.11,40.74,0,0,1,6.12,0,0,0,
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-08-01 00:00:00.000 +0300,40.74,17,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,40.23,45.15,0,0,1,0.51,0,0,0,
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-09-01 00:00:00.000 +0300,45.15,17,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,40.74,13.74,0,0,1,4.41,0,0,0,
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-10-01 00:00:00.000 +0300,13.74,17,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,45.15,29.76,0,0,1,0,31.41,0,0,
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-11-01 00:00:00.000 +0200,29.76,17,uk,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,13.74,,0,0,1,16.02,0,29.76,1,2022-12-01
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-08-01 00:00:00.000 +0300,30.21,31,uk,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,63.30,30.21,1,1,0,0,0,0,
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-09-01 00:00:00.000 +0300,63.30,31,uk,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,30.21,45.00,0,0,1,33.09,0,63.30,1,2022-10-01
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-11-01 00:00:00.000 +0200,45.00,31,uk,2022-09-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,63.30,,0,0,1,0,0,45.00,1,2022-12-01
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-03-01 00:00:00.000 +0200,38.52,32,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,58.20,38.52,1,1,0,0,0,0,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-04-01 00:00:00.000 +0300,58.20,32,ru,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,38.52,118.95,0,0,1,19.68,0,0,0,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-05-01 00:00:00.000 +0300,118.95,32,ru,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,58.20,144.75,0,0,1,60.75,0,0,0,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-06-01 00:00:00.000 +0300,144.75,32,ru,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,118.95,89.04,0,0,1,25.80,0,0,0,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-07-01 00:00:00.000 +0300,89.04,32,ru,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,144.75,104.70,0,0,1,0,55.71,0,0,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-08-01 00:00:00.000 +0300,104.70,32,ru,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,89.04,90.87,0,0,1,15.66,0,0,0,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-09-01 00:00:00.000 +0300,90.87,32,ru,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,104.70,77.64,0,0,1,0,13.83,0,0,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-10-01 00:00:00.000 +0300,77.64,32,ru,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,90.87,,0,0,1,0,13.23,77.64,1,2022-11-01
"7iS0Md8Z5SFpqNAYOVcs4w==",game 3,2022-12-01 00:00:00.000 +0200,68.64,18,uk,,,2023-01-01,2022-11-01,,,68.64,1,1,0,0,68.64,1,2023-01-01
"7L4SKPGMd33lnSOq6PWyYg==",game 3,2022-12-01 00:00:00.000 +0200,70.14,30,uk,,,2023-01-01,2022-11-01,,,70.14,1,1,0,0,70.14,1,2023-01-01
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,2022-04-01 00:00:00.000 +0300,16.92,29,uk,,2022-09-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,15.06,16.92,1,1,0,0,16.92,1,2022-05-01
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,2022-09-01 00:00:00.000 +0300,15.06,29,uk,2022-04-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,16.92,,0,0,1,0,0,15.06,1,2022-10-01
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-10-01 00:00:00.000 +0300,25.89,21,ru,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,87.75,25.89,1,1,0,0,0,0,
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-11-01 00:00:00.000 +0200,87.75,21,ru,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,25.89,66.93,0,0,1,61.86,0,0,0,
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-12-01 00:00:00.000 +0200,66.93,21,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,87.75,,0,0,1,0,20.82,66.93,1,2023-01-01
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-03-01 00:00:00.000 +0200,34.74,22,ru,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,105.96,34.74,1,1,0,0,0,0,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-04-01 00:00:00.000 +0300,105.96,22,ru,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,34.74,62.61,0,0,1,71.22,0,0,0,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-05-01 00:00:00.000 +0300,62.61,22,ru,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,105.96,82.32,0,0,1,0,43.35,62.61,1,2022-06-01
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-07-01 00:00:00.000 +0300,82.32,22,ru,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,62.61,55.56,0,0,1,0,0,0,0,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-08-01 00:00:00.000 +0300,55.56,22,ru,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,82.32,22.71,0,0,1,0,26.76,0,0,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-09-01 00:00:00.000 +0300,22.71,22,ru,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,55.56,37.44,0,0,1,0,32.85,0,0,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-10-01 00:00:00.000 +0300,37.44,22,ru,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,22.71,84.15,0,0,1,14.73,0,0,0,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-11-01 00:00:00.000 +0200,84.15,22,ru,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,37.44,15.99,0,0,1,46.71,0,0,0,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-12-01 00:00:00.000 +0200,15.99,22,ru,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,84.15,,0,0,1,0,68.16,15.99,1,2023-01-01
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-07-01 00:00:00.000 +0300,31.59,21,uk,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,82.08,31.59,1,1,0,0,0,0,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-08-01 00:00:00.000 +0300,82.08,21,uk,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,31.59,73.29,0,0,1,50.49,0,0,0,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-09-01 00:00:00.000 +0300,73.29,21,uk,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,82.08,158.16,0,0,1,0,8.79,0,0,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-10-01 00:00:00.000 +0300,158.16,21,uk,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,73.29,23.49,0,0,1,84.87,0,0,0,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-11-01 00:00:00.000 +0200,23.49,21,uk,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,158.16,47.31,0,0,1,0,134.67,0,0,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-12-01 00:00:00.000 +0200,47.31,21,uk,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,23.49,,0,0,1,23.82,0,47.31,1,2023-01-01
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,2022-09-01 00:00:00.000 +0300,35.28,15,ru,,2022-12-01 00:00:00.000 +0200,2022-10-01,2022-08-01,,26.67,35.28,1,1,0,0,35.28,1,2022-10-01
